2026-04-25 19:06:25.633 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=105, pos=0.49, 60.00, 18.81
2026-04-25 19:54:48.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:54:53.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:54:58.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:03.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:08.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:13.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:18.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:23.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:28.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:33.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:38.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:43.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:48.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:53.382 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.51, 36.50, 0.50
2026-04-25 19:55:58.381 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 59.51, 0.50
2026-04-25 19:56:03.381 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 170.00, 1.50
2026-04-25 19:56:08.381 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-88.50, 37.00, 0.50
2026-04-25 19:56:13.381 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-88.50, 37.00, 0.50
2026-04-25 19:56:18.381 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-88.50, 37.00, 0.50
2026-04-25 19:56:23.381 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-88.50, 37.00, 0.50
2026-04-25 19:56:28.371 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-88.50, 37.00, 0.50
2026-04-25 19:56:39.671 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.99, 36.50, -0.15
2026-04-25 19:58:17.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:58:22.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:58:27.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:58:32.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:58:37.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:58:42.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:58:47.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:58:52.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:58:57.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:59:02.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:59:07.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:59:12.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:59:17.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:59:22.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:59:27.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 19:59:32.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.56, 36.50, -0.01
2026-04-25 20:00:46.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.55, 36.50, -0.70
2026-04-25 20:00:51.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.55, 36.50, -0.70
2026-04-25 20:00:56.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.55, 36.50, -0.70
2026-04-25 20:01:01.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.55, 36.50, -0.70
2026-04-25 20:01:06.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.55, 36.50, -0.70
2026-04-25 20:01:31.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:01:36.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:01:41.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:01:46.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:01:51.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:01:56.070 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:01.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:06.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:11.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:16.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:21.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:26.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:31.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:36.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:41.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:46.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:51.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:02:56.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:03:01.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:03:06.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:03:11.069 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.56, 36.50, 0.76
2026-04-25 20:03:29.169 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-83.70, 37.00, -1.31
2026-04-25 20:03:34.169 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-83.70, 37.00, -1.31
2026-04-25 20:03:39.169 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-83.70, 37.00, -1.31
2026-04-25 20:03:44.169 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-83.70, 37.00, -1.31
2026-04-25 20:03:49.169 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-83.70, 37.00, -1.31
2026-04-25 20:03:54.169 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-83.70, 37.00, -1.31
2026-04-25 20:05:17.966 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-88.50, 37.00, 0.50
2026-04-25 20:05:22.966 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-88.50, 37.00, 0.50
2026-04-25 20:06:28.435 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.63, 95.50, 105.64
2026-04-25 20:06:33.435 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.63, 95.50, 105.64
2026-04-25 20:06:38.436 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.63, 95.50, 105.64
2026-04-25 20:06:43.435 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.63, 95.50, 105.64
2026-04-25 20:06:48.435 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.63, 95.50, 105.64
2026-04-25 20:06:53.435 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.63, 95.50, 105.64
2026-04-25 20:07:19.868 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.60, 95.50, 106.49
2026-04-25 20:07:24.869 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.60, 95.50, 106.49
2026-04-25 20:07:29.868 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.60, 95.50, 106.49
2026-04-25 20:07:34.868 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.60, 95.50, 106.49
2026-04-25 20:08:36.072 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=5.37, 69.50, 79.54
2026-04-25 20:08:41.072 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=5.37, 69.50, 79.54
2026-04-25 20:08:46.072 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=5.37, 69.50, 79.54
2026-04-25 20:08:51.072 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=5.37, 69.50, 79.54
2026-04-25 20:08:56.072 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=5.37, 69.50, 79.54
2026-04-25 20:10:14.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:10:19.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:10:24.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:10:29.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:10:34.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:10:39.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:10:44.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:10:49.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:10:54.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:10:59.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:11:04.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:11:09.176 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:11:14.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:11:19.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:11:24.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:11:29.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:11:34.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:11:39.172 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:11:44.311 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.58, 69.50, 80.30
2026-04-25 20:14:27.736 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.38, 69.50, 78.62
2026-04-25 20:14:32.736 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.38, 69.50, 78.62
