2026-04-25 12:56:32.738 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.60, 60.00, 23.21
2026-04-25 13:24:04.904 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=7.16, 38.00, -20.02
2026-04-25 13:24:09.903 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=2.84, 38.00, -23.30
2026-04-25 13:24:14.904 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=16.60, 38.00, -14.68
2026-04-25 13:24:19.903 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=21.70, 36.00, -0.57
2026-04-25 13:24:24.903 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=31.33, 36.00, 0.54
2026-04-25 13:24:29.903 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=51.50, 36.00, 0.27
2026-04-25 13:24:34.910 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=70.14, 37.00, 2.06
2026-04-25 13:24:39.903 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=75.16, 37.00, 5.45
2026-04-25 13:24:44.903 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=76.24, 37.00, 4.86
2026-04-25 13:24:49.904 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=88.52, 37.00, -1.75
2026-04-25 13:24:54.903 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=81.44, 38.00, 4.94
2026-04-25 13:24:59.904 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=78.02, 37.00, 7.46
2026-04-25 13:25:04.903 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=75.14, 37.00, 10.48
2026-04-25 13:25:09.904 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=72.58, 37.00, 11.17
2026-04-25 13:25:14.904 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=72.70, 37.00, 11.00
2026-04-25 13:25:19.904 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=73.41, 36.77, 10.70
2026-04-25 13:25:24.903 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=71.51, 36.00, 8.09
2026-04-25 13:25:29.903 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=75.09, 37.00, 6.59
2026-04-25 13:25:34.895 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=74.10, 37.00, 6.36
2026-04-25 13:25:39.896 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=87.54, 37.00, 0.43
2026-04-25 13:25:44.896 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=90.79, 37.00, -6.37
2026-04-25 13:25:49.919 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=84.22, 37.00, 0.66
2026-04-25 13:25:54.895 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=72.60, 37.00, 4.23
2026-04-25 13:25:59.896 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=72.30, 37.00, 4.02
2026-04-25 13:26:04.896 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=72.30, 37.00, 4.00
2026-04-25 13:26:09.896 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=72.30, 37.00, 4.04
2026-04-25 13:26:14.921 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=72.30, 37.00, 4.01
2026-04-25 13:26:19.915 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=72.30, 37.00, 4.07
2026-04-25 13:26:24.922 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=72.30, 37.00, 4.07
2026-04-25 13:26:29.905 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=72.30, 37.00, 4.33
2026-04-25 13:26:34.906 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=72.51, 37.00, 4.70
2026-04-25 13:26:39.905 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=74.06, 37.00, 5.63
2026-04-25 13:26:44.904 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=75.18, 37.00, 5.63
2026-04-25 13:26:49.905 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=75.70, 37.00, 5.68
2026-04-25 13:26:54.905 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=75.70, 37.00, 5.69
2026-04-25 13:26:59.904 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=75.70, 37.00, 5.69
2026-04-25 13:27:04.904 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=73.30, 37.00, 5.50
2026-04-25 13:27:09.946 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=73.30, 37.00, 5.41
2026-04-25 13:27:14.922 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=73.70, 38.17, 7.26
2026-04-25 13:27:19.902 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=56.30, 36.42, 0.87
2026-04-25 13:27:24.903 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=37.91, 36.00, 0.50
2026-04-25 13:27:35.640 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.31, 56.65, 10.56
2026-04-25 13:27:40.697 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=6.65, 151.00, -3.03
2026-04-25 13:27:45.697 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=9.31, 151.00, -4.37
2026-04-25 13:27:50.696 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=9.31, 151.00, -4.52
2026-04-25 13:27:55.696 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=9.61, 151.00, 2.10
2026-04-25 13:28:00.696 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=6.40, 151.00, -6.07
2026-04-25 13:28:05.696 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=6.46, 151.00, -4.81
2026-04-25 13:28:10.697 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=3.81, 151.00, -6.23
2026-04-25 13:28:15.696 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.43, 95.50, 106.82
2026-04-25 13:28:20.697 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.93, 95.50, 106.42
2026-04-25 13:28:25.696 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.92, 95.50, 106.48
2026-04-25 13:28:30.697 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.08, 95.50, 106.38
2026-04-25 13:29:04.635 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.35, 95.50, 106.68
2026-04-25 13:29:09.635 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.35, 95.50, 106.68
2026-04-25 13:29:14.635 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.35, 95.50, 106.68
2026-04-25 13:29:19.635 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.35, 95.50, 106.68
2026-04-25 13:29:24.635 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.35, 95.50, 106.68
2026-04-25 13:29:29.635 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.35, 95.50, 106.68
2026-04-25 13:30:34.436 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 95.50, 106.65
2026-04-25 13:30:39.435 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 95.50, 106.65
2026-04-25 13:30:44.435 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 95.50, 106.65
2026-04-25 13:30:49.435 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 95.50, 106.65
2026-04-25 13:30:54.435 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 95.50, 106.65
2026-04-25 13:30:59.435 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 95.50, 106.65
2026-04-25 13:31:04.436 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 95.50, 106.65
2026-04-25 13:31:09.436 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 95.50, 106.65
2026-04-25 13:31:14.435 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 95.50, 106.65
2026-04-25 13:32:10.002 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.33, 95.50, 107.07
2026-04-25 13:32:15.003 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.33, 95.50, 107.07
2026-04-25 13:32:20.002 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.33, 95.50, 107.07
2026-04-25 13:32:25.003 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.33, 95.50, 107.07
2026-04-25 13:32:30.003 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.33, 95.50, 107.07
2026-04-25 13:32:35.003 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.33, 95.50, 107.07
2026-04-25 13:32:40.003 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.33, 95.50, 107.07
2026-04-25 13:33:16.496 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.04, 95.50, 106.79
2026-04-25 13:33:21.496 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.04, 95.50, 106.79
2026-04-25 13:33:26.495 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.04, 95.50, 106.79
2026-04-25 13:33:31.496 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.04, 95.50, 106.79
2026-04-25 13:33:36.496 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.04, 95.50, 106.79
2026-04-25 13:33:43.996 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.04, 95.50, 106.79
2026-04-25 13:33:48.995 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.04, 95.50, 106.79
2026-04-25 13:33:53.996 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.04, 95.50, 106.79
2026-04-25 13:33:58.995 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.04, 95.50, 106.79
2026-04-25 13:34:03.996 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.04, 95.50, 106.79
2026-04-25 13:34:12.695 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.33, 95.50, 107.04
2026-04-25 13:34:17.696 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.33, 95.50, 107.04
2026-04-25 13:34:22.696 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.33, 95.50, 107.04
2026-04-25 13:34:27.695 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.33, 95.50, 107.04
2026-04-25 13:34:32.695 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.33, 95.50, 107.04
2026-04-25 13:34:37.696 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.33, 95.50, 107.04
2026-04-25 13:34:42.695 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.33, 95.50, 107.04
2026-04-25 13:34:47.695 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.33, 95.50, 107.04
2026-04-25 13:34:52.696 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.33, 95.50, 107.04
2026-04-25 13:35:15.595 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.82, 96.00, 103.87
2026-04-25 13:35:20.596 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.82, 96.00, 103.87
2026-04-25 13:35:25.595 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.82, 96.00, 103.87
2026-04-25 13:36:34.996 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.26, 95.50, 106.22
2026-04-25 13:36:39.995 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.26, 95.50, 106.22
2026-04-25 13:36:44.996 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.26, 95.50, 106.22
2026-04-25 13:36:49.997 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.26, 95.50, 106.22
2026-04-25 13:36:59.096 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.89, 96.00, 106.48
2026-04-25 13:37:04.096 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.89, 96.00, 106.48
2026-04-25 13:37:09.094 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.89, 96.00, 106.48
2026-04-25 13:37:14.095 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.89, 96.00, 106.48
2026-04-25 13:37:28.996 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.32, 95.50, 107.64
2026-04-25 13:37:33.995 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.32, 95.50, 107.64
2026-04-25 13:37:53.711 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=7.95, 101.59, -91.98
2026-04-25 13:37:58.686 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 151.00, 0.50
2026-04-25 13:38:03.686 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 151.00, 0.50
2026-04-25 13:38:08.687 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 151.00, 0.50
2026-04-25 13:38:13.687 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 151.00, 0.50
2026-04-25 13:38:18.686 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-100.50, 96.06, 0.50
2026-04-25 13:38:44.386 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.57, 95.50, 0.96
2026-04-25 13:38:49.386 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.57, 95.50, 0.96
2026-04-25 13:38:54.386 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.57, 95.50, 0.96
