2026-04-25 19:06:53.563 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.46, 60.00, 18.72
2026-04-25 19:38:30.764 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:38:35.763 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:38:40.764 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:38:45.763 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:38:50.764 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:38:55.763 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:39:00.763 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:39:05.764 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:39:10.764 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:39:15.763 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:39:20.763 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:39:25.763 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:39:30.764 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:39:35.764 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:39:40.763 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=60.59, 59.00, 0.69
2026-04-25 19:39:45.777 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 110.00, 0.50
2026-04-25 19:39:50.781 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 110.00, 0.50
2026-04-25 19:39:55.781 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 110.00, 0.50
2026-04-25 19:40:00.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 110.00, 0.50
2026-04-25 19:40:05.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 56.06, -112.50
2026-04-25 19:40:10.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 56.06, -112.50
2026-04-25 19:40:21.082 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 55.50, -118.15
2026-04-25 19:40:26.082 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 55.50, -118.15
2026-04-25 19:40:31.082 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 55.50, -118.15
2026-04-25 19:40:36.082 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 55.50, -118.15
2026-04-25 19:40:41.082 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 55.50, -118.15
2026-04-25 19:40:46.082 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 55.50, -118.15
2026-04-25 19:41:08.682 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.22, 55.50, -117.11
2026-04-25 19:41:13.682 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.22, 55.50, -117.11
2026-04-25 19:41:18.682 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.22, 55.50, -117.11
2026-04-25 19:41:23.688 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.22, 55.50, -117.11
2026-04-25 19:41:52.982 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.80, 55.50, -117.38
2026-04-25 19:41:57.982 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.80, 55.50, -117.38
2026-04-25 19:42:02.982 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.80, 55.50, -117.38
2026-04-25 19:42:07.981 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.80, 55.50, -117.38
2026-04-25 19:42:55.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -117.52
2026-04-25 19:43:00.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -117.52
2026-04-25 19:43:05.781 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -117.52
2026-04-25 19:43:10.781 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:43:15.781 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:43:20.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:43:25.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:43:30.781 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:43:35.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:43:40.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:43:45.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:43:50.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:43:55.781 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:44:00.781 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:44:05.782 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.78, 55.50, -118.48
2026-04-25 19:45:15.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:45:20.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:45:25.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:45:30.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:45:35.957 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:45:40.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:45:45.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:45:50.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:45:55.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:00.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:05.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:10.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:15.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:20.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:25.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:30.929 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:35.929 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:40.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:45.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:50.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:46:55.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:00.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:05.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:10.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:15.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:20.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:25.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:30.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:35.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:40.931 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:45.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:50.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:47:55.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:00.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:05.930 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:10.905 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:15.935 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:20.935 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:25.935 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:30.935 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:35.935 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:40.935 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:45.934 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:50.935 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:48:55.934 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:49:00.934 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:49:05.934 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:49:10.934 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:49:15.934 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:49:20.934 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.00, 69.00, -97.00
2026-04-25 19:49:25.928 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 155.00, 1.50
2026-04-25 19:49:30.929 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-2.39, 155.00, 5.56
2026-04-25 19:49:35.929 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-2.72, 155.00, 10.91
2026-04-25 19:49:40.929 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.69, 155.00, 12.46
2026-04-25 19:49:45.929 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-3.50, 155.00, 11.96
2026-04-25 19:49:50.928 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.84, 36.50, 0.39
2026-04-25 19:50:33.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:50:38.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:50:43.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:50:48.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:50:53.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:50:58.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:51:03.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:51:08.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:51:13.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:51:18.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
